domain,profile,caseID,eventID,modelID,estimateStage,motionMode,sampleCount,positionRMSEMeters,positionMedianErrorMeters,positionP95ErrorMeters,velocityRMSEMetersPerSecond,velocityMedianErrorMetersPerSecond,velocityP95ErrorMetersPerSecond
synthetic_in_distribution,empirical_timing,in_distribution_005__empirical_timing,synthetic_in_distribution::in_distribution_005__empirical_timing,ct_ekf,prior,constant_velocity,360,3.32305248692877,0.273680410533636,5.15062246532445,0.755345258470292,0.293174736779878,1.7056005097645
synthetic_in_distribution,empirical_timing,in_distribution_005__empirical_timing,synthetic_in_distribution::in_distribution_005__empirical_timing,ct_ekf,prior,combined_maneuver,60,66.9257688547518,10.4087656160002,171.454225730212,20.4270015971248,12.0458546709839,42.3167101578071
synthetic_in_distribution,empirical_timing,in_distribution_005__empirical_timing,synthetic_in_distribution::in_distribution_005__empirical_timing,ct_ekf,posterior,vertical_acceleration,219,8.03030062380554,0.347600720315313,7.34521944658916,1.77447781090614,0.417268020947852,1.80923749721419
synthetic_in_distribution,empirical_timing,in_distribution_005__empirical_timing,synthetic_in_distribution::in_distribution_005__empirical_timing,ct_ekf,posterior,constant_turn,270,11.6805628954041,1.66818160849403,27.6321440006791,5.60832779416633,3.10015415406893,11.9766116049445
synthetic_in_distribution,empirical_timing,in_distribution_005__empirical_timing,synthetic_in_distribution::in_distribution_005__empirical_timing,ct_ekf,posterior,forward_acceleration,291,7.05682167550166,0.862134870711855,16.3090944420124,2.73600589945395,1.2958148522961,6.42389777605484
synthetic_in_distribution,empirical_timing,in_distribution_005__empirical_timing,synthetic_in_distribution::in_distribution_005__empirical_timing,ct_ekf,posterior,constant_velocity,360,3.0400933719031,0.14077051814542,4.56814555803652,0.628065673102228,0.217422857389339,1.53139950275826
synthetic_in_distribution,empirical_timing,in_distribution_005__empirical_timing,synthetic_in_distribution::in_distribution_005__empirical_timing,ct_ekf,posterior,combined_maneuver,60,57.932455941382,4.97285014831405,150.985003972176,18.3864600271113,9.44972402596783,39.7410375070755
synthetic_in_distribution,empirical_timing,in_distribution_005__empirical_timing,synthetic_in_distribution::in_distribution_005__empirical_timing,native_imm,prior,vertical_acceleration,219,9.11135653796177,0.434667082973438,8.56815700061366,1.87384932017445,0.442279065404163,1.96385976136653
synthetic_in_distribution,empirical_timing,in_distribution_005__empirical_timing,synthetic_in_distribution::in_distribution_005__empirical_timing,native_imm,prior,constant_turn,270,7.16548674026497,0.604241868518263,15.9942703844031,3.45064682197388,0.831804234485762,8.56301027697873
synthetic_in_distribution,empirical_timing,in_distribution_005__empirical_timing,synthetic_in_distribution::in_distribution_005__empirical_timing,native_imm,prior,forward_acceleration,291,7.59890577814632,1.1440246978463,18.1490577264773,2.91763834617841,1.60468955446528,6.635735429428
synthetic_in_distribution,empirical_timing,in_distribution_005__empirical_timing,synthetic_in_distribution::in_distribution_005__empirical_timing,native_imm,prior,constant_velocity,360,0.818435069178652,0.0256766906915208,1.53383512002488,0.555052462224079,0.000373461735135017,0.662819120870462
synthetic_in_distribution,empirical_timing,in_distribution_005__empirical_timing,synthetic_in_distribution::in_distribution_005__empirical_timing,native_imm,prior,combined_maneuver,60,22.4111598279195,4.34795378376998,57.9379084008733,7.5800944906899,4.76813462987788,15.212532631039
synthetic_in_distribution,empirical_timing,in_distribution_005__empirical_timing,synthetic_in_distribution::in_distribution_005__empirical_timing,native_imm,posterior,vertical_acceleration,219,7.87567255822989,0.231549125168385,6.76095593381161,1.70366470345035,0.335307075603864,1.74254488935167
synthetic_in_distribution,empirical_timing,in_distribution_005__empirical_timing,synthetic_in_distribution::in_distribution_005__empirical_timing,native_imm,posterior,constant_turn,270,5.79440172415864,0.249859610850852,12.6171057656806,2.86250615255935,0.521470992263481,7.35125570579699
synthetic_in_distribution,empirical_timing,in_distribution_005__empirical_timing,synthetic_in_distribution::in_distribution_005__empirical_timing,native_imm,posterior,forward_acceleration,291,6.64988275962112,0.578154499194971,15.512059502903,2.58690876559037,1.063230716644,6.12506841069592
synthetic_in_distribution,empirical_timing,in_distribution_005__empirical_timing,synthetic_in_distribution::in_distribution_005__empirical_timing,native_imm,posterior,constant_velocity,360,0.622898104241105,0.00797607945174431,1.39654105505613,0.426252186557064,0.00022878884630586,0.292360527620069
synthetic_in_distribution,empirical_timing,in_distribution_005__empirical_timing,synthetic_in_distribution::in_distribution_005__empirical_timing,native_imm,posterior,combined_maneuver,60,19.2779111209939,2.61744338401505,50.7530025083249,6.64415071534954,3.7233462703634,14.1507905447387
synthetic_in_distribution,empirical_timing,in_distribution_005__empirical_timing,synthetic_in_distribution::in_distribution_005__empirical_timing,warm_ukf,prior,vertical_acceleration,219,113.46830335498,15.0064994286141,96.8711861257563,55.0952524856045,66.2112928188862,83.8903929007437
synthetic_in_distribution,empirical_timing,in_distribution_005__empirical_timing,synthetic_in_distribution::in_distribution_005__empirical_timing,warm_ukf,prior,constant_turn,270,126.809394380809,22.9356150923917,323.122473372107,89.0026096545243,83.3589752385909,129.68192124778
synthetic_in_distribution,empirical_timing,in_distribution_005__empirical_timing,synthetic_in_distribution::in_distribution_005__empirical_timing,warm_ukf,prior,forward_acceleration,291,182.315420948529,22.2431419697063,586.349747533491,70.5097278868944,69.0988302188315,93.265233451659
synthetic_in_distribution,empirical_timing,in_distribution_005__empirical_timing,synthetic_in_distribution::in_distribution_005__empirical_timing,warm_ukf,prior,constant_velocity,360,99.0348336056292,24.8403881481898,199.689625525427,88.696760450684,74.376438539433,156.295352590571
synthetic_in_distribution,empirical_timing,in_distribution_005__empirical_timing,synthetic_in_distribution::in_distribution_005__empirical_timing,warm_ukf,prior,combined_maneuver,60,125.754380797596,34.5939192943435,324.283017141978,72.2112788728117,68.4582803287452,97.9883891163916
synthetic_in_distribution,empirical_timing,in_distribution_005__empirical_timing,synthetic_in_distribution::in_distribution_005__empirical_timing,warm_ukf,posterior,vertical_acceleration,219,75.9942942106801,5.04292241437911,91.2111327692799,55.1105595320137,66.0863078906387,84.0090000211371
synthetic_in_distribution,empirical_timing,in_distribution_005__empirical_timing,synthetic_in_distribution::in_distribution_005__empirical_timing,warm_ukf,posterior,constant_turn,270,101.015765500311,8.06640370330682,240.407304379566,88.6179053073512,83.1964879964632,129.68192124778
synthetic_in_distribution,empirical_timing,in_distribution_005__empirical_timing,synthetic_in_distribution::in_distribution_005__empirical_timing,warm_ukf,posterior,forward_acceleration,291,164.608078074697,11.5123286897641,437.32737345532,70.3936772412247,69.0258728238671,93.0295985758153
synthetic_in_distribution,empirical_timing,in_distribution_005__empirical_timing,synthetic_in_distribution::in_distribution_005__empirical_timing,warm_ukf,posterior,constant_velocity,360,75.964486654548,11.2834486008913,182.056495643508,88.6649277645632,74.3066575370553,156.11054997839
synthetic_in_distribution,empirical_timing,in_distribution_005__empirical_timing,synthetic_in_distribution::in_distribution_005__empirical_timing,warm_ukf,posterior,combined_maneuver,60,111.447760799377,18.4933035391618,292.771432732776,70.7262412979677,66.4654209445247,95.9187988681328
synthetic_in_distribution,degraded,in_distribution_005__degraded,synthetic_in_distribution::in_distribution_005__degraded,cv_ekf,prior,vertical_acceleration,219,62.6980967470206,38.4413823303698,70.8822742833034,6.65711426837197,4.09190402084332,9.95450346344174
synthetic_in_distribution,degraded,in_distribution_005__degraded,synthetic_in_distribution::in_distribution_005__degraded,cv_ekf,prior,constant_turn,270,77.1883203083588,66.0058735430614,132.627133083768,19.0367531181306,17.9345728907506,27.9985246694485
synthetic_in_distribution,degraded,in_distribution_005__degraded,synthetic_in_distribution::in_distribution_005__degraded,cv_ekf,prior,forward_acceleration,291,61.468660560214,39.9993144399845,114.416309739953,9.99481750702932,7.64232973919339,18.581783935753
synthetic_in_distribution,degraded,in_distribution_005__degraded,synthetic_in_distribution::in_distribution_005__degraded,cv_ekf,prior,constant_velocity,360,39.6742979359995,32.1150787522902,61.1888412486279,4.75643962349839,2.57584564713577,10.2042431792079
synthetic_in_distribution,degraded,in_distribution_005__degraded,synthetic_in_distribution::in_distribution_005__degraded,cv_ekf,prior,combined_maneuver,60,213.112118724819,145.189083815389,424.453952603414,45.5459554356461,43.164522826692,69.6142658620918
synthetic_in_distribution,degraded,in_distribution_005__degraded,synthetic_in_distribution::in_distribution_005__degraded,cv_ekf,posterior,vertical_acceleration,219,57.9645309017309,36.3544527652599,67.5820039780238,6.38173869407792,4.02397078550245,9.95450346344174
synthetic_in_distribution,degraded,in_distribution_005__degraded,synthetic_in_distribution::in_distribution_005__degraded,cv_ekf,posterior,constant_turn,270,69.182063435847,58.2248078013572,118.558957090322,17.9827022425846,16.6817528805031,26.5727909848575
synthetic_in_distribution,degraded,in_distribution_005__degraded,synthetic_in_distribution::in_distribution_005__degraded,cv_ekf,posterior,forward_acceleration,291,58.2574886349519,37.036986848785,108.112771003596,9.59382502661496,7.11472770727089,18.4860657992407
synthetic_in_distribution,degraded,in_distribution_005__degraded,synthetic_in_distribution::in_distribution_005__degraded,cv_ekf,posterior,constant_velocity,360,37.3702124233427,31.0484043553451,58.6383178526849,4.49003401406997,2.57584564713577,7.77633874628755
synthetic_in_distribution,degraded,in_distribution_005__degraded,synthetic_in_distribution::in_distribution_005__degraded,cv_ekf,posterior,combined_maneuver,60,192.565330304145,123.759556553232,390.607900758462,43.4235932542718,40.5044958844484,67.0626273629997
synthetic_in_distribution,degraded,in_distribution_005__degraded,synthetic_in_distribution::in_distribution_005__degraded,ca_ekf,prior,vertical_acceleration,219,58.1944079607573,45.5737314457979,101.320560549665,11.9970128184108,10.477966456778,20.0247669133982
synthetic_in_distribution,degraded,in_distribution_005__degraded,synthetic_in_distribution::in_distribution_005__degraded,ca_ekf,prior,constant_turn,270,53.7400713681621,40.4324669276356,95.0355495625451,13.5533436105596,9.28239042093568,22.7949918451371
synthetic_in_distribution,degraded,in_distribution_005__degraded,synthetic_in_distribution::in_distribution_005__degraded,ca_ekf,prior,forward_acceleration,291,76.1801474294428,43.6665586549501,181.008860893048,13.1659309889974,8.3913573851923,25.6330813540113
synthetic_in_distribution,degraded,in_distribution_005__degraded,synthetic_in_distribution::in_distribution_005__degraded,ca_ekf,prior,constant_velocity,360,80.0224342090876,44.0247907783742,171.603266233068,11.8220044202541,8.62102199780763,22.9710424179736
synthetic_in_distribution,degraded,in_distribution_005__degraded,synthetic_in_distribution::in_distribution_005__degraded,ca_ekf,prior,combined_maneuver,60,69.6253607275153,41.497447293611,166.866673300297,18.0661827710734,14.161085904818,34.9907793919019
synthetic_in_distribution,degraded,in_distribution_005__degraded,synthetic_in_distribution::in_distribution_005__degraded,ca_ekf,posterior,vertical_acceleration,219,53.2203579237084,41.7665394029534,92.7447648026822,11.407705607195,9.91788151847578,19.0483836016276
synthetic_in_distribution,degraded,in_distribution_005__degraded,synthetic_in_distribution::in_distribution_005__degraded,ca_ekf,posterior,constant_turn,270,48.3621359677829,36.1562711520661,81.0922675939291,12.5707680006556,8.60782069412154,19.9990770474857
synthetic_in_distribution,degraded,in_distribution_005__degraded,synthetic_in_distribution::in_distribution_005__degraded,ca_ekf,posterior,forward_acceleration,291,70.5144912991026,41.2394074469157,166.544022363742,12.4811906635329,8.03365486771433,24.347443195409
synthetic_in_distribution,degraded,in_distribution_005__degraded,synthetic_in_distribution::in_distribution_005__degraded,ca_ekf,posterior,constant_velocity,360,74.9749072480152,39.9595965419643,160.357620064311,11.2905214962108,8.08564621432403,22.2212079043651
synthetic_in_distribution,degraded,in_distribution_005__degraded,synthetic_in_distribution::in_distribution_005__degraded,ca_ekf,posterior,combined_maneuver,60,62.0662908676626,35.5694862986023,150.013104862103,16.7820376686424,13.0103517778332,33.1021810676599
synthetic_in_distribution,degraded,in_distribution_005__degraded,synthetic_in_distribution::in_distribution_005__degraded,ct_ekf,prior,vertical_acceleration,219,63.2892980420871,39.5306098113161,71.3205887002215,6.72312570612359,4.14648427948326,9.95274297670487
synthetic_in_distribution,degraded,in_distribution_005__degraded,synthetic_in_distribution::in_distribution_005__degraded,ct_ekf,prior,constant_turn,270,77.131654103935,64.5880085876971,133.03531960861,19.4264594057842,17.4588422582156,29.057411859636
synthetic_in_distribution,degraded,in_distribution_005__degraded,synthetic_in_distribution::in_distribution_005__degraded,ct_ekf,prior,forward_acceleration,291,63.6575084073725,42.7127743792388,124.046060923899,10.3064656165448,7.73907747554216,19.9646304468041
synthetic_in_distribution,degraded,in_distribution_005__degraded,synthetic_in_distribution::in_distribution_005__degraded,ct_ekf,prior,constant_velocity,360,41.3051013292359,33.236941487188,69.3748462740247,4.90985191111943,2.88570944822537,10.37111597158
synthetic_in_distribution,degraded,in_distribution_005__degraded,synthetic_in_distribution::in_distribution_005__degraded,ct_ekf,prior,combined_maneuver,60,206.261741230886,140.975980973502,410.955644958416,44.0384143182125,41.772256667437,67.3892168280546
synthetic_in_distribution,degraded,in_distribution_005__degraded,synthetic_in_distribution::in_distribution_005__degraded,ct_ekf,posterior,vertical_acceleration,219,58.520106675244,37.2374479355192,67.5820011045905,6.44483551844714,4.06641804716276,9.95274297670487
synthetic_in_distribution,degraded,in_distribution_005__degraded,synthetic_in_distribution::in_distribution_005__degraded,ct_ekf,posterior,constant_turn,270,68.9776728821221,57.6116034664035,119.341406611822,18.3522268936724,16.4464740510996,27.9895354203838
synthetic_in_distribution,degraded,in_distribution_005__degraded,synthetic_in_distribution::in_distribution_005__degraded,ct_ekf,posterior,forward_acceleration,291,60.2416482482853,40.1467405590318,116.275207678154,9.88516378301221,7.22778311728332,18.9379381492269
synthetic_in_distribution,degraded,in_distribution_005__degraded,synthetic_in_distribution::in_distribution_005__degraded,ct_ekf,posterior,constant_velocity,360,38.8711526571486,31.5883130252146,64.1163957556797,4.62826371101682,2.86654860063854,8.0654772854775
synthetic_in_distribution,degraded,in_distribution_005__degraded,synthetic_in_distribution::in_distribution_005__degraded,ct_ekf,posterior,combined_maneuver,60,186.411676445698,120.237944374898,378.20425375136,41.9882790260902,39.2323966079592,64.9247790551737
synthetic_in_distribution,degraded,in_distribution_005__degraded,synthetic_in_distribution::in_distribution_005__degraded,native_imm,prior,vertical_acceleration,219,101.741226706152,51.9590753289832,237.056153240037,19.5406933589082,12.7959994729022,40.2665323054708
synthetic_in_distribution,degraded,in_distribution_005__degraded,synthetic_in_distribution::in_distribution_005__degraded,native_imm,prior,constant_turn,270,56.3613023968114,39.2569471247763,100.195172797273,15.7585020642129,9.76763447256447,29.7697921464299
synthetic_in_distribution,degraded,in_distribution_005__degraded,synthetic_in_distribution::in_distribution_005__degraded,native_imm,prior,forward_acceleration,291,110.770532620635,50.0585904403339,185.06345436071,20.0025686165698,13.3659310412204,44.1898459808868
synthetic_in_distribution,degraded,in_distribution_005__degraded,synthetic_in_distribution::in_distribution_005__degraded,native_imm,prior,constant_velocity,360,59.1708184905015,46.2353661702134,107.200844179344,12.6559971052619,8.75881681388861,24.3010064464318
synthetic_in_distribution,degraded,in_distribution_005__degraded,synthetic_in_distribution::in_distribution_005__degraded,native_imm,prior,combined_maneuver,60,64.4595687040291,53.6691135906519,114.650643037703,17.4629259531291,15.6141524176549,28.6840570729604
synthetic_in_distribution,degraded,in_distribution_005__degraded,synthetic_in_distribution::in_distribution_005__degraded,native_imm,posterior,vertical_acceleration,219,92.7115088752157,46.5454719680012,220.998052815882,18.6121819526973,12.0446476164911,38.551147584783
synthetic_in_distribution,degraded,in_distribution_005__degraded,synthetic_in_distribution::in_distribution_005__degraded,native_imm,posterior,constant_turn,270,50.5193227359034,34.7470967415501,94.0475859251594,14.6667532343997,9.38673705528156,28.9290759625939
synthetic_in_distribution,degraded,in_distribution_005__degraded,synthetic_in_distribution::in_distribution_005__degraded,native_imm,posterior,forward_acceleration,291,102.581660539526,43.8087501549591,177.653045962629,19.0440541618993,12.7051483692653,41.756547336673
synthetic_in_distribution,degraded,in_distribution_005__degraded,synthetic_in_distribution::in_distribution_005__degraded,native_imm,posterior,constant_velocity,360,54.5558033630946,41.208628905544,98.717419888058,11.9083928701243,8.35588835145263,22.5583340888626
synthetic_in_distribution,degraded,in_distribution_005__degraded,synthetic_in_distribution::in_distribution_005__degraded,native_imm,posterior,combined_maneuver,60,57.7849577404736,47.5189610711851,104.304322824055,16.5105661256234,14.9535583718562,27.0588228065994
synthetic_in_distribution,degraded,in_distribution_005__degraded,synthetic_in_distribution::in_distribution_005__degraded,warm_ukf,prior,vertical_acceleration,219,535.238890552888,53.021023374011,1592.57589990899,31.3528185356583,24.9371783487981,51.7110970720472
synthetic_in_distribution,degraded,in_distribution_005__degraded,synthetic_in_distribution::in_distribution_005__degraded,warm_ukf,prior,constant_turn,270,161.71342961125,54.3911816012691,406.823754689599,62.5012200173231,45.2913743698766,100.841888551001
synthetic_in_distribution,degraded,in_distribution_005__degraded,synthetic_in_distribution::in_distribution_005__degraded,warm_ukf,prior,forward_acceleration,291,94.9883792102931,59.5005860314431,176.511580675062,52.9017805884798,46.2737725067841,77.4461424463515
synthetic_in_distribution,degraded,in_distribution_005__degraded,synthetic_in_distribution::in_distribution_005__degraded,warm_ukf,prior,constant_velocity,360,380.434962579004,50.4752202325467,227.474881445115,59.4974426436694,56.0167939894564,82.0486771111976
synthetic_in_distribution,degraded,in_distribution_005__degraded,synthetic_in_distribution::in_distribution_005__degraded,warm_ukf,prior,combined_maneuver,60,291.744536419511,111.845862342459,643.050378183881,80.4130430895703,75.568410704755,106.611642373866
synthetic_in_distribution,degraded,in_distribution_005__degraded,synthetic_in_distribution::in_distribution_005__degraded,warm_ukf,posterior,vertical_acceleration,219,475.465954520467,45.588621168866,1581.90182613054,31.3153909768387,24.8218190518691,51.6093764778459
synthetic_in_distribution,degraded,in_distribution_005__degraded,synthetic_in_distribution::in_distribution_005__degraded,warm_ukf,posterior,constant_turn,270,139.463413065766,43.9349694262073,396.512722828648,61.9619746715333,45.2066947551477,99.7997002100273
synthetic_in_distribution,degraded,in_distribution_005__degraded,synthetic_in_distribution::in_distribution_005__degraded,warm_ukf,posterior,forward_acceleration,291,86.3166586803294,52.3044768253698,151.531435641474,52.9777669060525,46.6707887221509,77.3047204640728
synthetic_in_distribution,degraded,in_distribution_005__degraded,synthetic_in_distribution::in_distribution_005__degraded,warm_ukf,posterior,constant_velocity,360,355.09878456185,45.5595478452885,164.079685359177,59.4033863754072,56.0571246230896,81.8238118749598
synthetic_in_distribution,degraded,in_distribution_005__degraded,synthetic_in_distribution::in_distribution_005__degraded,warm_ukf,posterior,combined_maneuver,60,256.556632896452,88.2326848205937,627.930884522032,78.5358198035843,73.2565817428007,105.334328097486
synthetic_in_distribution,ideal,in_distribution_006__ideal,synthetic_in_distribution::in_distribution_006__ideal,cv_ekf,prior,combined_maneuver,135,9.69566011997134,9.79388142752211,10.2123605349629,15.4480602831317,15.4338262744987,16.1571210256863
synthetic_in_distribution,ideal,in_distribution_006__ideal,synthetic_in_distribution::in_distribution_006__ideal,cv_ekf,prior,vertical_acceleration,204,1.26743211150562,0.258890721636006,0.501268861083706,1.67249505496334,0.300534477980894,0.683591787836658
synthetic_in_distribution,ideal,in_distribution_006__ideal,synthetic_in_distribution::in_distribution_006__ideal,cv_ekf,prior,constant_turn,559,6.32203272106622,5.83873404652121,8.3369020318547,9.99380329038331,9.20517505842161,13.1448200246159
synthetic_in_distribution,ideal,in_distribution_006__ideal,synthetic_in_distribution::in_distribution_006__ideal,cv_ekf,prior,constant_velocity,248,0.510490411763469,1.06494965267933e-08,0.145984051704158,0.675893617237004,1.50506687535465e-08,0.133175739071982
synthetic_in_distribution,ideal,in_distribution_006__ideal,synthetic_in_distribution::in_distribution_006__ideal,cv_ekf,prior,forward_acceleration,54,1.01279379957253,1.04232725219769,1.06851222547186,1.61079025336252,1.64280395229442,1.69287725935164
synthetic_in_distribution,ideal,in_distribution_006__ideal,synthetic_in_distribution::in_distribution_006__ideal,cv_ekf,posterior,combined_maneuver,135,3.55185697747216,3.5978795561213,3.74866083110473,9.40772427221003,9.35667454793291,9.99133208056312
synthetic_in_distribution,ideal,in_distribution_006__ideal,synthetic_in_distribution::in_distribution_006__ideal,cv_ekf,posterior,vertical_acceleration,204,0.472601597396892,0.130427963769658,0.204563681984282,0.942558610294392,0.213314910791527,0.542590643722665
synthetic_in_distribution,ideal,in_distribution_006__ideal,synthetic_in_distribution::in_distribution_006__ideal,cv_ekf,posterior,constant_turn,559,2.3203156570413,2.14344572857133,3.06055656863451,6.07923393262142,5.57834035632614,7.96616456204422
synthetic_in_distribution,ideal,in_distribution_006__ideal,synthetic_in_distribution::in_distribution_006__ideal,cv_ekf,posterior,constant_velocity,248,0.187550561874163,4.60386218037456e-09,0.0722993324730851,0.377714949246597,8.9554290605806e-09,0.0943203995247889
synthetic_in_distribution,ideal,in_distribution_006__ideal,synthetic_in_distribution::in_distribution_006__ideal,cv_ekf,posterior,forward_acceleration,54,0.371906125780851,0.382751054758262,0.392366398823232,0.983425795395256,0.995501172039661,1.04557449240241
synthetic_in_distribution,ideal,in_distribution_006__ideal,synthetic_in_distribution::in_distribution_006__ideal,ca_ekf,prior,combined_maneuver,135,1.96485450652142,1.01321556683077,4.97114305457748,3.52759189428161,1.59842858489921,10.6187552763427
synthetic_in_distribution,ideal,in_distribution_006__ideal,synthetic_in_distribution::in_distribution_006__ideal,ca_ekf,prior,vertical_acceleration,204,1.45260004808275,0.001026613250815,3.69488626447596,2.376034204556,0.00104757660422584,5.85414155526195
synthetic_in_distribution,ideal,in_distribution_006__ideal,synthetic_in_distribution::in_distribution_006__ideal,ca_ekf,prior,constant_turn,559,1.7718287577803,0.442391089412557,2.97400066771299,2.89867246432299,0.700686071089516,5.10230298704741
synthetic_in_distribution,ideal,in_distribution_006__ideal,synthetic_in_distribution::in_distribution_006__ideal,ca_ekf,prior,constant_velocity,248,0.588818071026209,0.00031700168267807,0.547447617986339,0.966416869402498,0.00034922834691918,0.898703619246593
synthetic_in_distribution,ideal,in_distribution_006__ideal,synthetic_in_distribution::in_distribution_006__ideal,ca_ekf,prior,forward_acceleration,54,0.234365835363243,0.00158417417030218,0.729663065019452,0.385051564563369,0.00153335369088863,1.16377220876498
synthetic_in_distribution,ideal,in_distribution_006__ideal,synthetic_in_distribution::in_distribution_006__ideal,ca_ekf,posterior,combined_maneuver,135,0.658365788888157,0.351851980341272,1.44910211156348,2.09815262132953,0.962501449817679,5.9674851745536
synthetic_in_distribution,ideal,in_distribution_006__ideal,synthetic_in_distribution::in_distribution_006__ideal,ca_ekf,posterior,vertical_acceleration,204,0.533859188193342,0.000585474665240508,1.35763922918126,1.52904901702868,0.000668647437418591,3.81778108058168
synthetic_in_distribution,ideal,in_distribution_006__ideal,synthetic_in_distribution::in_distribution_006__ideal,ca_ekf,posterior,constant_turn,559,0.649889060803204,0.161426123455594,1.09341839151289,1.85887471190605,0.423284975125804,2.6635719250898
synthetic_in_distribution,ideal,in_distribution_006__ideal,synthetic_in_distribution::in_distribution_006__ideal,ca_ekf,posterior,constant_velocity,248,0.215744250543451,0.000123191302043441,0.200150507781658,0.620935396085656,0.000218705733998676,0.619917619365197
synthetic_in_distribution,ideal,in_distribution_006__ideal,synthetic_in_distribution::in_distribution_006__ideal,ca_ekf,posterior,forward_acceleration,54,0.0857289051618459,0.000579389651900155,0.266897527442915,0.247411371114055,0.00125989106403774,0.802527605654902
synthetic_in_distribution,ideal,in_distribution_006__ideal,synthetic_in_distribution::in_distribution_006__ideal,ct_ekf,prior,combined_maneuver,135,7.97032879207519,7.92358938210338,9.80629168158151,12.7085987496969,12.5382978391687,15.4820142446021
synthetic_in_distribution,ideal,in_distribution_006__ideal,synthetic_in_distribution::in_distribution_006__ideal,ct_ekf,prior,vertical_acceleration,204,2.3809119588872,2.01323071272083,2.75279509077997,3.59343956616488,3.15054543603067,4.13411723084641
synthetic_in_distribution,ideal,in_distribution_006__ideal,synthetic_in_distribution::in_distribution_006__ideal,ct_ekf,prior,constant_turn,559,6.55011644828417,4.32150595369786,10.3938388343263,10.344784069032,6.80912531234923,16.4007761724243
synthetic_in_distribution,ideal,in_distribution_006__ideal,synthetic_in_distribution::in_distribution_006__ideal,ct_ekf,prior,constant_velocity,248,1.83864404972377,1.69991150902496,2.28291554525355,2.88156850708912,2.66873627949721,3.58161115732277
synthetic_in_distribution,ideal,in_distribution_006__ideal,synthetic_in_distribution::in_distribution_006__ideal,ct_ekf,prior,forward_acceleration,54,2.10321545142119,2.09667550419559,2.25372139901698,3.30801629892281,3.29860693603111,3.55240090895277
synthetic_in_distribution,ideal,in_distribution_006__ideal,synthetic_in_distribution::in_distribution_006__ideal,ct_ekf,posterior,combined_maneuver,135,2.91734171807051,2.91299777074257,3.59772860635678,7.73671767306445,7.58435417446334,9.39600186729812
synthetic_in_distribution,ideal,in_distribution_006__ideal,synthetic_in_distribution::in_distribution_006__ideal,ct_ekf,posterior,vertical_acceleration,204,0.87945106130975,0.745450016599761,1.01443704238552,2.14980537092884,1.9017320513908,2.41328901946073
synthetic_in_distribution,ideal,in_distribution_006__ideal,synthetic_in_distribution::in_distribution_006__ideal,ct_ekf,posterior,constant_turn,559,2.41070353268706,1.58858939566303,3.82297202199231,6.30562517165463,4.16379171088151,9.97964624760228
synthetic_in_distribution,ideal,in_distribution_006__ideal,synthetic_in_distribution::in_distribution_006__ideal,ct_ekf,posterior,constant_velocity,248,0.67678271100142,0.626216208153197,0.839861560421304,1.7497362402436,1.61910909268149,2.17044898582125
synthetic_in_distribution,ideal,in_distribution_006__ideal,synthetic_in_distribution::in_distribution_006__ideal,ct_ekf,posterior,forward_acceleration,54,0.774641097991029,0.772289808611298,0.829984974939366,2.00879410405199,1.99914253408966,2.17102086266117
synthetic_in_distribution,ideal,in_distribution_006__ideal,synthetic_in_distribution::in_distribution_006__ideal,native_imm,prior,combined_maneuver,135,0.982310922475027,0.552247302105099,1.40604769450519,2.20265139238326,0.892166291390454,4.40651335464687
synthetic_in_distribution,ideal,in_distribution_006__ideal,synthetic_in_distribution::in_distribution_006__ideal,native_imm,prior,vertical_acceleration,204,0.591606073286382,0.289808149304428,0.32782294554738,1.28244017455851,0.313085253256533,0.648600025036222
synthetic_in_distribution,ideal,in_distribution_006__ideal,synthetic_in_distribution::in_distribution_006__ideal,native_imm,prior,constant_turn,559,0.867222365228357,0.270331335676793,1.4855461819168,1.8175261597146,0.489804040109743,2.28096282400836
synthetic_in_distribution,ideal,in_distribution_006__ideal,synthetic_in_distribution::in_distribution_006__ideal,native_imm,prior,constant_velocity,248,0.257809368634831,0.0144158888162285,0.136499293641675,0.555505892459356,5.7159363434062e-05,0.140756971805778
synthetic_in_distribution,ideal,in_distribution_006__ideal,synthetic_in_distribution::in_distribution_006__ideal,native_imm,prior,forward_acceleration,54,1.02581885602328,1.05585439962658,1.08171631669019,1.59439540689269,1.62549930354772,1.67989625893995
synthetic_in_distribution,ideal,in_distribution_006__ideal,synthetic_in_distribution::in_distribution_006__ideal,native_imm,posterior,combined_maneuver,135,0.263362868734502,0.212329385610663,0.341633380820448,1.06365672300313,0.527523122771911,0.946830969313422
synthetic_in_distribution,ideal,in_distribution_006__ideal,synthetic_in_distribution::in_distribution_006__ideal,native_imm,posterior,vertical_acceleration,204,0.171133086588644,0.155668798585793,0.164221185632596,0.624995226061018,0.229235324331203,0.25815754757244
synthetic_in_distribution,ideal,in_distribution_006__ideal,synthetic_in_distribution::in_distribution_006__ideal,native_imm,posterior,constant_turn,559,0.230702490158559,0.0856485357980264,0.553585832957911,0.916766770962992,0.245234274121947,1.39462810074202
synthetic_in_distribution,ideal,in_distribution_006__ideal,synthetic_in_distribution::in_distribution_006__ideal,native_imm,posterior,constant_velocity,248,0.0604891605895483,8.00169900770749e-09,0.052957895118925,0.279408422330903,1.04852392452242e-08,0.0897642022799597
