domain,profile,modelID,estimateStage,targetReference,sampleCount,eventCount,positionRMSEMeters,positionMedianErrorMeters,positionP95ErrorMeters,velocityRMSEMetersPerSecond,velocityMedianErrorMetersPerSecond,velocityP95ErrorMetersPerSecond,meanNEES,stateCoverage95,positionCoverage95,divergenceCount,invalidCovarianceCount
synthetic_canonical,empirical_timing,ca_ekf,prior,latent_kinematic_truth,1680,7,23.4776055904608,0.00112809796591025,9.02142191043933,4.09595073033975,0.00124276117437416,4.73418029046131,0.359647863257852,0.991666666666667,0.997619047619048,0,0
synthetic_canonical,empirical_timing,ct_ekf,posterior,latent_kinematic_truth,1680,7,42.2901934556238,0.0707392694484778,19.3730706812692,7.82987523393867,0.190568916432449,8.45858121725026,4.31140537850083,0.929166666666667,0.933928571428571,0,0
synthetic_canonical,empirical_timing,ct_ekf,prior,latent_kinematic_truth,1680,7,46.0206146766698,0.173291997637079,22.7818614024414,8.43458863573435,0.26464736629747,10.7937909304243,5.06669913477417,0.894047619047619,0.892261904761905,0,0
synthetic_canonical,empirical_timing,cv_ekf,posterior,latent_kinematic_truth,1680,7,43.1770580863127,0.000653781119581254,14.0882028075109,8.12991798741637,0.000623771823992557,9.53339361842935,4.93015620390804,0.913690476190476,0.919642857142857,0,0
synthetic_canonical,empirical_timing,cv_ekf,prior,latent_kinematic_truth,1680,7,47.0335373703904,0.00130939220002153,19.5113690406626,8.78815670642535,0.00131779963440099,11.9342121109769,5.83381716022083,0.870238095238095,0.870833333333333,0,0
synthetic_canonical,empirical_timing,native_imm,posterior,latent_kinematic_truth,1680,7,16.5832426523845,0.0483224613143274,7.56829975511957,3.20741441300022,0.00521950061336533,2.78848938011631,0.0549100862391108,1,1,0,0
synthetic_canonical,empirical_timing,native_imm,prior,latent_kinematic_truth,1680,7,18.1496282225413,0.142006925913744,9.06216264515563,3.46983422835781,0.00680388031521605,3.43292644019805,0.0600342245642032,1,1,0,0
synthetic_canonical,empirical_timing,warm_ukf,posterior,latent_kinematic_truth,1680,7,767.131368640396,6.97933273964755,919.364229454269,27.5039741792241,18.0953621233526,54.5224993866624,16.2839020521865,0.614285714285714,0.970833333333333,0,0
synthetic_canonical,empirical_timing,warm_ukf,prior,latent_kinematic_truth,1680,7,802.234119958001,17.2547901470365,999.709560909969,28.120818137399,18.2244584831072,56.4626690211659,16.8456907713529,0.601785714285714,0.963095238095238,0,0
synthetic_canonical,ideal,ca_ekf,posterior,latent_kinematic_truth,1680,7,0.146958889153114,3.7055694039508e-05,0.162998512500686,0.416824422142608,5.33213714364575e-05,0.363478246280713,0.209014946168488,0.994642857142857,1,0,0
synthetic_canonical,ideal,ca_ekf,prior,latent_kinematic_truth,1680,7,0.397619877032487,9.36621568143892e-05,0.391235336890458,0.649158039240798,8.15383108139025e-05,0.575838485504573,0.267328399133977,0.992857142857143,1,0,0
synthetic_canonical,ideal,ct_ekf,posterior,latent_kinematic_truth,1680,7,0.531514606189981,0.000501563310951862,1.41966023033534,1.38584815798439,0.000920884302631692,3.69163574255176,1.21178737425133,0.998214285714286,1,0,0
synthetic_canonical,ideal,ct_ekf,prior,latent_kinematic_truth,1680,7,1.44318942599838,0.00130263140949384,3.86315120150817,2.27558962004418,0.00165387169319015,6.08648445559451,1.97870289089681,0.9375,0.938095238095238,0,0
