relativeSourceFile,sourceFileSHA256,sessionID,campaignID,captureTimeUtc,receiverOriginSource,legacy_pre3day_v1,campaign_3day_increment_v1,expanded_post3day_v2
adsb_archive/adsb_archive/testing_machine/captures/20260611T170630/truth/0_20260611_170632_adsb_20260611T170630.txt.gz,EB1BD898CBE50E42AC95DB6D7C26FFC5C6D3FB399B56E0DF635AE28D4F8F6DEF,20260611T170630,legacy_pre3day,11-Jun-2026 17:06:30,default,1,0,1
adsb_archive/adsb_archive/testing_machine/captures/20260615T103437/truth/0_20260615_103439_adsb_20260615T103437.txt.gz,D0C9B714E8175BEF4EDC2A64955014A69BA476E4CE4B4AFDF1067C2A02BBFB1B,20260615T103437,legacy_pre3day,15-Jun-2026 10:34:37,default,1,0,1
adsb_archive/adsb_archive/testing_machine/captures/20260616T090717/truth/0_20260616_090718_adsb_20260616T090717.txt.gz,56AB4F8752FC9A91DB9514716C1B86222505711974DF8CE3669096933126B3D1,20260616T090717,legacy_pre3day,16-Jun-2026 09:07:17,default,1,0,1
adsb_archive/adsb_archive/testing_machine/captures/20260616T131954/truth/0_20260616_131956_adsb_20260616T131954.txt.gz,76EB3FCD6A74164B5FE7B103C9DEDAA64660CF4E28CE091877295E98A01E8EE9,20260616T131954,legacy_pre3day,16-Jun-2026 13:19:54,default,1,0,1
adsb_archive/adsb_archive/testing_machine/captures/20260616T160702/truth/0_20260616_160703_adsb_20260616T160702.txt.gz,B41F8B4A4E2437AF2D5D3C55709A0A5957AF283082A5F571CC5F777EB06BC21B,20260616T160702,legacy_pre3day,16-Jun-2026 16:07:02,default,1,0,1
adsb_archive/adsb_archive/testing_machine/captures/20260618T160532/truth/0_20260618_160533_adsb_20260618T160532.txt.gz,CCCF460821D3BF2C975C8A6E17CE230CC4F3B46DACDA235484921884C30A0AFA,20260618T160532,legacy_pre3day,18-Jun-2026 16:05:32,default,1,0,1
adsb_archive/adsb_archive/testing_machine/captures/20260622T102123/truth/0_20260622_102124_adsb_20260622T102123.txt.gz,493D4E9586A347D163C254520EF65C587C7EC8CBD6FDEA2CCC266455AFB9DE97,20260622T102123,legacy_pre3day,22-Jun-2026 10:21:23,default,1,0,1
adsb_archive/adsb_archive/testing_machine/captures/20260622T102532/truth/0_20260622_102533_adsb_20260622T102532.txt.gz,47CCF6566E0B3C241F9C4FE040DEB46E3A38E5982323698E093A1A7263768329,20260622T102532,legacy_pre3day,22-Jun-2026 10:25:32,default,1,0,1
adsb_archive/adsb_archive/testing_machine/captures/20260622T102954/truth/0_20260622_102955_adsb_20260622T102954.txt.gz,AB677B221350CE58258807C5E26B45EF7FFB4BC0CD276BF211AE7B5A2AFB51B7,20260622T102954,legacy_pre3day,22-Jun-2026 10:29:54,default,1,0,1
adsb_archive/adsb_archive/testing_machine/captures/20260708T092917/truth/0_20260708_092920_adsb_20260708T092917.txt.gz,03C1B58186CA98290F9E98828E5D613F1FC06B8124C2E4CE76A1D3CA03FB90A2,20260708T092917,legacy_pre3day,08-Jul-2026 09:29:17,default,1,0,1
adsb_archive/adsb_archive/testing_machine/captures/20260708T135521/truth/0_20260708_135522_adsb_20260708T135521.txt.gz,E4473FA2927A2E32A9850D25DD12141B39E4B02A622CB6321441566C79CBAAD2,20260708T135521,legacy_pre3day,08-Jul-2026 13:55:21,default,1,0,1
adsb_archive/adsb_archive/testing_machine/captures/20260708T155008/truth/0_20260708_155009_adsb_20260708T155008.txt.gz,0166677EF900896F9354D72B4CCEF9AE386D1B9C1916CA58C46D50768128BDEC,20260708T155008,legacy_pre3day,08-Jul-2026 15:50:08,default,1,0,1
adsb_archive/adsb_archive/testing_machine/captures/20260713T150404/truth/0_20260713_150418_adsb_20260713T150404.txt.gz,A7231395A9E8958EB638FE146832B9FDEF8B1442094A9A815EF83B82F78AD9FC,20260713T150404,legacy_pre3day,13-Jul-2026 15:04:04,default,1,0,1
adsb_archive/adsb_archive/testing_machine/captures/20260713T161352/truth/0_20260713_161354_adsb_20260713T161352.txt.gz,4A63199F68DCFA772A3531BB48289C23D74934448BE6C176B776B9E91585FDE7,20260713T161352,legacy_pre3day,13-Jul-2026 16:13:52,default,1,0,1
adsb_archive/adsb_archive/testing_machine/captures/20260720T140156/truth/0_20260720_140157_adsb_20260720T140156.txt.gz,D030C16C6B050EA4C0D0E253AC162365454D6A8E8BBB398B621E42B7AB55AAD8,20260720T140156,legacy_pre3day,20-Jul-2026 14:01:56,default,1,0,1
adsb_archive/adsb_archive/testing_machine/captures/20260720T143012/truth/0_20260720_143014_adsb_20260720T143012.txt.gz,DE646CC42D356CEFD460A56524C725FCE5EB74786471F232521EEEECB8EAE021,20260720T143012,legacy_pre3day,20-Jul-2026 14:30:12,default,1,0,1
adsb_archive/adsb_archive/testing_machine/captures/stage4B_3Day_nohup_20260819T132526Z_w001_20260819T132740Z/truth/0_20260819_092742_adsb_stage4B_3Day_nohup_20260819T132526Z_w001_20260819T132740Z.txt.gz,1E01D3C7CB6223A5D3C7C09CAE3B6A5A918F75EE1297A93F4EE12CBD3CB498DA,stage4B_3Day_nohup_20260819T132526Z_w001_20260819T132740Z,stage4B_3Day_nohup_20260819T132526Z,19-Aug-2026 13:27:41,session_manifest,0,1,1
adsb_archive/adsb_archive/testing_machine/captures/stage4B_3Day_nohup_20260819T132526Z_w002_20260819T135740Z/truth/0_20260819_095741_adsb_stage4B_3Day_nohup_20260819T132526Z_w002_20260819T135740Z.txt.gz,E9954DDE48F6D1F22E5823C84F47007CA1B8540F34838464272111B5DCD0E4F4,stage4B_3Day_nohup_20260819T132526Z_w002_20260819T135740Z,stage4B_3Day_nohup_20260819T132526Z,19-Aug-2026 13:57:40,session_manifest,0,1,1
adsb_archive/adsb_archive/testing_machine/captures/stage4B_3Day_nohup_20260819T132526Z_w003_20260819T142740Z/truth/0_20260819_102741_adsb_stage4B_3Day_nohup_20260819T132526Z_w003_20260819T142740Z.txt.gz,6AE4E635C2458F23C9973BF0BBFEF7F3FC756D375468774E3DB6CC69CBC8971D,stage4B_3Day_nohup_20260819T132526Z_w003_20260819T142740Z,stage4B_3Day_nohup_20260819T132526Z,19-Aug-2026 14:27:40,session_manifest,0,1,1
adsb_archive/adsb_archive/testing_machine/captures/stage4B_3Day_nohup_20260819T132526Z_w004_20260819T145740Z/truth/0_20260819_105741_adsb_stage4B_3Day_nohup_20260819T132526Z_w004_20260819T145740Z.txt.gz,0E59D51F2DCA7172A0DF13FB6E7419488F5252E18A9F59187F1EAB1D0BF7631D,stage4B_3Day_nohup_20260819T132526Z_w004_20260819T145740Z,stage4B_3Day_nohup_20260819T132526Z,19-Aug-2026 14:57:40,session_manifest,0,1,1
adsb_archive/adsb_archive/testing_machine/captures/stage4B_3Day_nohup_20260819T132526Z_w005_20260819T152740Z/truth/0_20260819_112741_adsb_stage4B_3Day_nohup_20260819T132526Z_w005_20260819T152740Z.txt.gz,A589578A6BD87899CA94E564E34AA39932E112EF33EFCA21C11059D8568D10DB,stage4B_3Day_nohup_20260819T132526Z_w005_20260819T152740Z,stage4B_3Day_nohup_20260819T132526Z,19-Aug-2026 15:27:40,session_manifest,0,1,1
adsb_archive/adsb_archive/testing_machine/captures/stage4B_3Day_nohup_20260819T132526Z_w006_20260819T155740Z/truth/0_20260819_115741_adsb_stage4B_3Day_nohup_20260819T132526Z_w006_20260819T155740Z.txt.gz,592A20503872921C066A53254DF8B6C355EAC2EDBF5324D308793E98549734CD,stage4B_3Day_nohup_20260819T132526Z_w006_20260819T155740Z,stage4B_3Day_nohup_20260819T132526Z,19-Aug-2026 15:57:40,session_manifest,0,1,1
adsb_archive/adsb_archive/testing_machine/captures/stage4B_3Day_nohup_20260819T132526Z_w007_20260819T162740Z/truth/0_20260819_122741_adsb_stage4B_3Day_nohup_20260819T132526Z_w007_20260819T162740Z.txt.gz,6DBCAB9A14E98F21E62DFA6A5F21616384C58DA27AF03F5A3C0CA385E57254D6,stage4B_3Day_nohup_20260819T132526Z_w007_20260819T162740Z,stage4B_3Day_nohup_20260819T132526Z,19-Aug-2026 16:27:40,session_manifest,0,1,1
adsb_archive/adsb_archive/testing_machine/captures/stage4B_3Day_nohup_20260819T132526Z_w008_20260819T165740Z/truth/0_20260819_125741_adsb_stage4B_3Day_nohup_20260819T132526Z_w008_20260819T165740Z.txt.gz,DE9C294BA0A27ACC53A5EF291C2D43575ACE22E63F74B095F4E8C38709C22E62,stage4B_3Day_nohup_20260819T132526Z_w008_20260819T165740Z,stage4B_3Day_nohup_20260819T132526Z,19-Aug-2026 16:57:40,session_manifest,0,1,1
adsb_archive/adsb_archive/testing_machine/captures/stage4B_3Day_nohup_20260819T132526Z_w009_20260819T172740Z/truth/0_20260819_132741_adsb_stage4B_3Day_nohup_20260819T132526Z_w009_20260819T172740Z.txt.gz,DE1A45B452F8A5E1336F20DFCD77B09E72E0AC2EBC592CB8AB57269D9662487F,stage4B_3Day_nohup_20260819T132526Z_w009_20260819T172740Z,stage4B_3Day_nohup_20260819T132526Z,19-Aug-2026 17:27:40,session_manifest,0,1,1
adsb_archive/adsb_archive/testing_machine/captures/stage4B_3Day_nohup_20260819T132526Z_w010_20260819T175740Z/truth/0_20260819_135741_adsb_stage4B_3Day_nohup_20260819T132526Z_w010_20260819T175740Z.txt.gz,48E4A86774AF4F07DF83E37884D3CCD2F1CCE6F30FB1CB5F2552EEEECA96C9E3,stage4B_3Day_nohup_20260819T132526Z_w010_20260819T175740Z,stage4B_3Day_nohup_20260819T132526Z,19-Aug-2026 17:57:40,session_manifest,0,1,1
adsb_archive/adsb_archive/testing_machine/captures/stage4B_3Day_nohup_20260819T132526Z_w011_20260819T182740Z/truth/0_20260819_142741_adsb_stage4B_3Day_nohup_20260819T132526Z_w011_20260819T182740Z.txt.gz,1D6D0A85356AEE2D046A49481D5AE6D7B79FB16279594B9A1661841DAC0307D1,stage4B_3Day_nohup_20260819T132526Z_w011_20260819T182740Z,stage4B_3Day_nohup_20260819T132526Z,19-Aug-2026 18:27:40,session_manifest,0,1,1
adsb_archive/adsb_archive/testing_machine/captures/stage4B_3Day_nohup_20260819T132526Z_w012_20260819T185740Z/truth/0_20260819_145741_adsb_stage4B_3Day_nohup_20260819T132526Z_w012_20260819T185740Z.txt.gz,4E1FBB89C3BB7586153D66F2E5A9D1CBD29E656BEA08D464CC3EE968E49734EC,stage4B_3Day_nohup_20260819T132526Z_w012_20260819T185740Z,stage4B_3Day_nohup_20260819T132526Z,19-Aug-2026 18:57:40,session_manifest,0,1,1
adsb_archive/adsb_archive/testing_machine/captures/stage4B_3Day_nohup_20260819T132526Z_w013_20260819T192740Z/truth/0_20260819_152741_adsb_stage4B_3Day_nohup_20260819T132526Z_w013_20260819T192740Z.txt.gz,57A767881E068CE6CB1D7539B234EEAB889B7639A1C1F76F2761FB7C5439B557,stage4B_3Day_nohup_20260819T132526Z_w013_20260819T192740Z,stage4B_3Day_nohup_20260819T132526Z,19-Aug-2026 19:27:40,session_manifest,0,1,1
adsb_archive/adsb_archive/testing_machine/captures/stage4B_3Day_nohup_20260819T132526Z_w014_20260819T195740Z/truth/0_20260819_155741_adsb_stage4B_3Day_nohup_20260819T132526Z_w014_20260819T195740Z.txt.gz,D11460E4EDB481BC38449676EEED0880EFB0026DE98BD87633BBEB52C198D795,stage4B_3Day_nohup_20260819T132526Z_w014_20260819T195740Z,stage4B_3Day_nohup_20260819T132526Z,19-Aug-2026 19:57:40,session_manifest,0,1,1
adsb_archive/adsb_archive/testing_machine/captures/stage4B_3Day_nohup_20260819T132526Z_w015_20260819T202740Z/truth/0_20260819_162741_adsb_stage4B_3Day_nohup_20260819T132526Z_w015_20260819T202740Z.txt.gz,FCE4737EA7346DE0986CF906CD380839641F22B5ABBF57E28F9917AC576D4B54,stage4B_3Day_nohup_20260819T132526Z_w015_20260819T202740Z,stage4B_3Day_nohup_20260819T132526Z,19-Aug-2026 20:27:40,session_manifest,0,1,1
adsb_archive/adsb_archive/testing_machine/captures/stage4B_3Day_nohup_20260819T132526Z_w016_20260819T205740Z/truth/0_20260819_165742_adsb_stage4B_3Day_nohup_20260819T132526Z_w016_20260819T205740Z.txt.gz,EF3985F9161697DDF6351807BDB9C4536481202AFD5FD20231806CA4663238CD,stage4B_3Day_nohup_20260819T132526Z_w016_20260819T205740Z,stage4B_3Day_nohup_20260819T132526Z,19-Aug-2026 20:57:41,session_manifest,0,1,1
adsb_archive/adsb_archive/testing_machine/captures/stage4B_3Day_nohup_20260819T132526Z_w017_20260819T212740Z/truth/0_20260819_172741_adsb_stage4B_3Day_nohup_20260819T132526Z_w017_20260819T212740Z.txt.gz,C4ADC5F9BC8B5D4C0276EE4808F18940648F2B4915B223392F58B96B878CA671,stage4B_3Day_nohup_20260819T132526Z_w017_20260819T212740Z,stage4B_3Day_nohup_20260819T132526Z,19-Aug-2026 21:27:40,session_manifest,0,1,1
adsb_archive/adsb_archive/testing_machine/captures/stage4B_3Day_nohup_20260819T132526Z_w018_20260819T215740Z/truth/0_20260819_175741_adsb_stage4B_3Day_nohup_20260819T132526Z_w018_20260819T215740Z.txt.gz,21F54D7EE2CA3757A678B86976F459741DFDF4F93C78AEFAB28B87BF574D7E68,stage4B_3Day_nohup_20260819T132526Z_w018_20260819T215740Z,stage4B_3Day_nohup_20260819T132526Z,19-Aug-2026 21:57:40,session_manifest,0,1,1
adsb_archive/adsb_archive/testing_machine/captures/stage4B_3Day_nohup_20260819T132526Z_w019_20260819T222740Z/truth/0_20260819_182742_adsb_stage4B_3Day_nohup_20260819T132526Z_w019_20260819T222740Z.txt.gz,313872D17220600159F9CEFD5B70D1FE5DAC16AC2A53A3F9B14F229D4B28AB0B,stage4B_3Day_nohup_20260819T132526Z_w019_20260819T222740Z,stage4B_3Day_nohup_20260819T132526Z,19-Aug-2026 22:27:40,session_manifest,0,1,1
adsb_archive/adsb_archive/testing_machine/captures/stage4B_3Day_nohup_20260819T132526Z_w020_20260819T225740Z/truth/0_20260819_185741_adsb_stage4B_3Day_nohup_20260819T132526Z_w020_20260819T225740Z.txt.gz,2D13D1CFCA1CE03A96C6983C2C31C9605A6787832B2622B0106BE097D5663FA1,stage4B_3Day_nohup_20260819T132526Z_w020_20260819T225740Z,stage4B_3Day_nohup_20260819T132526Z,19-Aug-2026 22:57:40,session_manifest,0,1,1
adsb_archive/adsb_archive/testing_machine/captures/stage4B_3Day_nohup_20260819T132526Z_w021_20260819T232740Z/truth/0_20260819_192741_adsb_stage4B_3Day_nohup_20260819T132526Z_w021_20260819T232740Z.txt.gz,B12842C26467DE075E1D86A4292720B0BBC8FA7408C5673685AA85C7E7CB0760,stage4B_3Day_nohup_20260819T132526Z_w021_20260819T232740Z,stage4B_3Day_nohup_20260819T132526Z,19-Aug-2026 23:27:40,session_manifest,0,1,1
adsb_archive/adsb_archive/testing_machine/captures/stage4B_3Day_nohup_20260819T132526Z_w022_20260819T235740Z/truth/0_20260819_195741_adsb_stage4B_3Day_nohup_20260819T132526Z_w022_20260819T235740Z.txt.gz,8AC8B5E4D1E2F08FD0CB489416F99845D5A8BA39D98087CB81CFE733188ED05E,stage4B_3Day_nohup_20260819T132526Z_w022_20260819T235740Z,stage4B_3Day_nohup_20260819T132526Z,19-Aug-2026 23:57:40,session_manifest,0,1,1
adsb_archive/adsb_archive/testing_machine/captures/stage4B_3Day_nohup_20260819T132526Z_w023_20260820T002740Z/truth/0_20260819_202741_adsb_stage4B_3Day_nohup_20260819T132526Z_w023_20260820T002740Z.txt.gz,1AD87AB8B0CFBE189C04C8A01653C73AC40974225F70F708FF76E829F026CD0C,stage4B_3Day_nohup_20260819T132526Z_w023_20260820T002740Z,stage4B_3Day_nohup_20260819T132526Z,20-Aug-2026 00:27:40,session_manifest,0,1,1
adsb_archive/adsb_archive/testing_machine/captures/stage4B_3Day_nohup_20260819T132526Z_w024_20260820T005740Z/truth/0_20260819_205742_adsb_stage4B_3Day_nohup_20260819T132526Z_w024_20260820T005740Z.txt.gz,A12A20F0C959419E3EB7317A50CEDBA59E8B1AF1AC01C870697C83C2B09AD67F,stage4B_3Day_nohup_20260819T132526Z_w024_20260820T005740Z,stage4B_3Day_nohup_20260819T132526Z,20-Aug-2026 00:57:40,session_manifest,0,1,1
adsb_archive/adsb_archive/testing_machine/captures/stage4B_3Day_nohup_20260819T132526Z_w025_20260820T012740Z/truth/0_20260819_212741_adsb_stage4B_3Day_nohup_20260819T132526Z_w025_20260820T012740Z.txt.gz,F4AADBD86190EC1E41AF70EBAF5BD07A480490CC90884A85E8A70C680AEC8964,stage4B_3Day_nohup_20260819T132526Z_w025_20260820T012740Z,stage4B_3Day_nohup_20260819T132526Z,20-Aug-2026 01:27:40,session_manifest,0,1,1
adsb_archive/adsb_archive/testing_machine/captures/stage4B_3Day_nohup_20260819T132526Z_w026_20260820T015740Z/truth/0_20260819_215742_adsb_stage4B_3Day_nohup_20260819T132526Z_w026_20260820T015740Z.txt.gz,711CDC92D9494F8172A671A8407F60632550892DB084631DF9B47EB3F113D9A0,stage4B_3Day_nohup_20260819T132526Z_w026_20260820T015740Z,stage4B_3Day_nohup_20260819T132526Z,20-Aug-2026 01:57:40,session_manifest,0,1,1
adsb_archive/adsb_archive/testing_machine/captures/stage4B_3Day_nohup_20260819T132526Z_w027_20260820T022740Z/truth/0_20260819_222741_adsb_stage4B_3Day_nohup_20260819T132526Z_w027_20260820T022740Z.txt.gz,F2612C17CA8AF80CE9911DC5264589D207CCE4B7A8258942799F18D5E7DC5F3A,stage4B_3Day_nohup_20260819T132526Z_w027_20260820T022740Z,stage4B_3Day_nohup_20260819T132526Z,20-Aug-2026 02:27:40,session_manifest,0,1,1
adsb_archive/adsb_archive/testing_machine/captures/stage4B_3Day_nohup_20260819T132526Z_w028_20260820T025740Z/truth/0_20260819_225741_adsb_stage4B_3Day_nohup_20260819T132526Z_w028_20260820T025740Z.txt.gz,65C5E81BEE906E70C0DE0DCBF415A264B39AA776F754DDDBB47E5568D08911D9,stage4B_3Day_nohup_20260819T132526Z_w028_20260820T025740Z,stage4B_3Day_nohup_20260819T132526Z,20-Aug-2026 02:57:40,session_manifest,0,1,1
adsb_archive/adsb_archive/testing_machine/captures/stage4B_3Day_nohup_20260819T132526Z_w029_20260820T032740Z/truth/0_20260819_232741_adsb_stage4B_3Day_nohup_20260819T132526Z_w029_20260820T032740Z.txt.gz,1D9A32C07B78A50CD4218C8D39D63CEB8F3F6BE5254B0AD5B0F19422427FA03D,stage4B_3Day_nohup_20260819T132526Z_w029_20260820T032740Z,stage4B_3Day_nohup_20260819T132526Z,20-Aug-2026 03:27:40,session_manifest,0,1,1
adsb_archive/adsb_archive/testing_machine/captures/stage4B_3Day_nohup_20260819T132526Z_w030_20260820T035740Z/truth/0_20260819_235742_adsb_stage4B_3Day_nohup_20260819T132526Z_w030_20260820T035740Z.txt.gz,52195650C4CA417E93E76BBDA597E2DFA86381DEDFAEDB1B44B084BB180DC8D7,stage4B_3Day_nohup_20260819T132526Z_w030_20260820T035740Z,stage4B_3Day_nohup_20260819T132526Z,20-Aug-2026 03:57:40,session_manifest,0,1,1
adsb_archive/adsb_archive/testing_machine/captures/stage4B_3Day_nohup_20260819T132526Z_w031_20260820T042740Z/truth/0_20260820_002741_adsb_stage4B_3Day_nohup_20260819T132526Z_w031_20260820T042740Z.txt.gz,0D5D3CDC4C57D83D59CEF0BC68249A70830529C983A73D63E6791C2A8F2A7EC1,stage4B_3Day_nohup_20260819T132526Z_w031_20260820T042740Z,stage4B_3Day_nohup_20260819T132526Z,20-Aug-2026 04:27:40,session_manifest,0,1,1
adsb_archive/adsb_archive/testing_machine/captures/stage4B_3Day_nohup_20260819T132526Z_w032_20260820T045740Z/truth/0_20260820_005742_adsb_stage4B_3Day_nohup_20260819T132526Z_w032_20260820T045740Z.txt.gz,395B04A1C60753CBAC50C508304061BA1D33764922A52DB89AD49310CBF245B5,stage4B_3Day_nohup_20260819T132526Z_w032_20260820T045740Z,stage4B_3Day_nohup_20260819T132526Z,20-Aug-2026 04:57:40,session_manifest,0,1,1
adsb_archive/adsb_archive/testing_machine/captures/stage4B_3Day_nohup_20260819T132526Z_w033_20260820T052740Z/truth/0_20260820_012741_adsb_stage4B_3Day_nohup_20260819T132526Z_w033_20260820T052740Z.txt.gz,54B496C55CE5D36478F4F1F23A753225F1B5C3C7F7F0862E7B48E123619C6B57,stage4B_3Day_nohup_20260819T132526Z_w033_20260820T052740Z,stage4B_3Day_nohup_20260819T132526Z,20-Aug-2026 05:27:40,session_manifest,0,1,1
adsb_archive/adsb_archive/testing_machine/captures/stage4B_3Day_nohup_20260819T132526Z_w034_20260820T055740Z/truth/0_20260820_020135_adsb_stage4B_3Day_nohup_20260819T132526Z_w034_20260820T055740Z.txt.gz,14AA50FD1603B673785EA9D4C3280FB25C0D4547E7076DDDA8B038632406F4EC,stage4B_3Day_nohup_20260819T132526Z_w034_20260820T055740Z,stage4B_3Day_nohup_20260819T132526Z,20-Aug-2026 05:57:41,session_manifest,0,1,1
adsb_archive/adsb_archive/testing_machine/captures/stage4B_3Day_nohup_20260819T132526Z_w035_20260820T062740Z/truth/0_20260820_023413_adsb_stage4B_3Day_nohup_20260819T132526Z_w035_20260820T062740Z.txt.gz,9DB5D3961B940976A2502FD1B0C2663BBD4C77776F9134678FE988D261849BEA,stage4B_3Day_nohup_20260819T132526Z_w035_20260820T062740Z,stage4B_3Day_nohup_20260819T132526Z,20-Aug-2026 06:27:40,session_manifest,0,1,1
adsb_archive/adsb_archive/testing_machine/captures/stage4B_3Day_nohup_20260819T132526Z_w036_20260820T065740Z/truth/0_20260820_025742_adsb_stage4B_3Day_nohup_20260819T132526Z_w036_20260820T065740Z.txt.gz,6C0ABFDC936ABED803BBCC6054AF1C70B9B49D41E1033CF7CF34712B17CE0B3B,stage4B_3Day_nohup_20260819T132526Z_w036_20260820T065740Z,stage4B_3Day_nohup_20260819T132526Z,20-Aug-2026 06:57:40,session_manifest,0,1,1
adsb_archive/adsb_archive/testing_machine/captures/stage4B_3Day_nohup_20260819T132526Z_w037_20260820T072740Z/truth/0_20260820_033012_adsb_stage4B_3Day_nohup_20260819T132526Z_w037_20260820T072740Z.txt.gz,064225B0FFEC0DB5DF7C964B53881A1198C7E234FF30B5C81AA88A1B8CCAE15C,stage4B_3Day_nohup_20260819T132526Z_w037_20260820T072740Z,stage4B_3Day_nohup_20260819T132526Z,20-Aug-2026 07:27:40,session_manifest,0,1,1
adsb_archive/adsb_archive/testing_machine/captures/stage4B_3Day_nohup_20260819T132526Z_w038_20260820T075740Z/truth/0_20260820_035742_adsb_stage4B_3Day_nohup_20260819T132526Z_w038_20260820T075740Z.txt.gz,E0D60D6D9E29BAB0EA368A254D79E05F39EC1111E25B1BE451AEF0C5655B259D,stage4B_3Day_nohup_20260819T132526Z_w038_20260820T075740Z,stage4B_3Day_nohup_20260819T132526Z,20-Aug-2026 07:57:40,session_manifest,0,1,1
adsb_archive/adsb_archive/testing_machine/captures/stage4B_3Day_nohup_20260819T132526Z_w039_20260820T082740Z/truth/0_20260820_043338_adsb_stage4B_3Day_nohup_20260819T132526Z_w039_20260820T082740Z.txt.gz,C515879162246CA5B4CA5CEF26DCCD673835A42B230FA57480C2CEF851932B83,stage4B_3Day_nohup_20260819T132526Z_w039_20260820T082740Z,stage4B_3Day_nohup_20260819T132526Z,20-Aug-2026 08:27:40,session_manifest,0,1,1
adsb_archive/adsb_archive/testing_machine/captures/stage4B_3Day_nohup_20260819T132526Z_w040_20260820T085740Z/truth/0_20260820_045741_adsb_stage4B_3Day_nohup_20260819T132526Z_w040_20260820T085740Z.txt.gz,3EEB8594D742582CECE21B7A0657FB9120146D7632BF0AF22ACFEB45D8F7373E,stage4B_3Day_nohup_20260819T132526Z_w040_20260820T085740Z,stage4B_3Day_nohup_20260819T132526Z,20-Aug-2026 08:57:40,session_manifest,0,1,1
adsb_archive/adsb_archive/testing_machine/captures/stage4B_3Day_nohup_20260819T132526Z_w041_20260820T092740Z/truth/0_20260820_052741_adsb_stage4B_3Day_nohup_20260819T132526Z_w041_20260820T092740Z.txt.gz,6E595BED77C68F57ED4B8FAE79C8E83A92973E9202834801743909BA4AEA6A2A,stage4B_3Day_nohup_20260819T132526Z_w041_20260820T092740Z,stage4B_3Day_nohup_20260819T132526Z,20-Aug-2026 09:27:40,session_manifest,0,1,1
adsb_archive/adsb_archive/testing_machine/captures/stage4B_3Day_nohup_20260819T132526Z_w042_20260820T095740Z/truth/0_20260820_055741_adsb_stage4B_3Day_nohup_20260819T132526Z_w042_20260820T095740Z.txt.gz,D04A0511EA7EFFC48BBFA5C396F13083D04C056670FC245EDA7568AB9D95C710,stage4B_3Day_nohup_20260819T132526Z_w042_20260820T095740Z,stage4B_3Day_nohup_20260819T132526Z,20-Aug-2026 09:57:40,session_manifest,0,1,1
adsb_archive/adsb_archive/testing_machine/captures/stage4B_3Day_nohup_20260819T132526Z_w043_20260820T102740Z/truth/0_20260820_062741_adsb_stage4B_3Day_nohup_20260819T132526Z_w043_20260820T102740Z.txt.gz,9DCA7EBE7DAE40883BE8314F53A86B6FFA8EE2553EA4854CA66474DEF686BE31,stage4B_3Day_nohup_20260819T132526Z_w043_20260820T102740Z,stage4B_3Day_nohup_20260819T132526Z,20-Aug-2026 10:27:40,session_manifest,0,1,1
adsb_archive/adsb_archive/testing_machine/captures/stage4B_3Day_nohup_20260819T132526Z_w044_20260820T105740Z/truth/0_20260820_065741_adsb_stage4B_3Day_nohup_20260819T132526Z_w044_20260820T105740Z.txt.gz,4CBC609B323CD3E3A3F5C06D37B4005E73D6E9B7ACCD036F5309D7BE97C2B6E3,stage4B_3Day_nohup_20260819T132526Z_w044_20260820T105740Z,stage4B_3Day_nohup_20260819T132526Z,20-Aug-2026 10:57:40,session_manifest,0,1,1
adsb_archive/adsb_archive/testing_machine/captures/stage4B_3Day_nohup_20260819T132526Z_w045_20260820T112740Z/truth/0_20260820_072741_adsb_stage4B_3Day_nohup_20260819T132526Z_w045_20260820T112740Z.txt.gz,2DDAA0810497288102FC81C5509F03897A4B00E3346DC7477D455171D2B3AC2D,stage4B_3Day_nohup_20260819T132526Z_w045_20260820T112740Z,stage4B_3Day_nohup_20260819T132526Z,20-Aug-2026 11:27:40,session_manifest,0,1,1
adsb_archive/adsb_archive/testing_machine/captures/stage4B_3Day_nohup_20260819T132526Z_w046_20260820T115740Z/truth/0_20260820_075741_adsb_stage4B_3Day_nohup_20260819T132526Z_w046_20260820T115740Z.txt.gz,5B591634E3B3CA8D631D039D7BD5332C1C5E1B8C59AFBBA7FD6069F18B5EF288,stage4B_3Day_nohup_20260819T132526Z_w046_20260820T115740Z,stage4B_3Day_nohup_20260819T132526Z,20-Aug-2026 11:57:40,session_manifest,0,1,1
adsb_archive/adsb_archive/testing_machine/captures/stage4B_3Day_nohup_20260819T132526Z_w047_20260820T122740Z/truth/0_20260820_082741_adsb_stage4B_3Day_nohup_20260819T132526Z_w047_20260820T122740Z.txt.gz,8F426FC3E04D883FBE8545F603A8E8CEC46FD615930EA0DE614429135EB2FC7B,stage4B_3Day_nohup_20260819T132526Z_w047_20260820T122740Z,stage4B_3Day_nohup_20260819T132526Z,20-Aug-2026 12:27:40,session_manifest,0,1,1
adsb_archive/adsb_archive/testing_machine/captures/stage4B_3Day_nohup_20260819T132526Z_w048_20260820T125740Z/truth/0_20260820_085741_adsb_stage4B_3Day_nohup_20260819T132526Z_w048_20260820T125740Z.txt.gz,5E09EFF46BD8FF50943CC453510F47D71E459F8C0678E8C191988FB6AAB960C4,stage4B_3Day_nohup_20260819T132526Z_w048_20260820T125740Z,stage4B_3Day_nohup_20260819T132526Z,20-Aug-2026 12:57:40,session_manifest,0,1,1
