domain,profile,comparisonFamily,modelID,transitionBin,transitionBinCenterSeconds,sampleCount,eventCount,positionRMSEMeters,positionMedianErrorMeters,velocityRMSEMetersPerSecond,velocityMedianErrorMetersPerSecond
synthetic_canonical,degraded,causal_history,expanded_warm_mean_v1,0_to_10,5,112,5,63.4428574672714,59.1093118265502,3.74919523458071,2.98977092126277
synthetic_canonical,degraded,causal_history,constvel,0_to_10,5,112,5,63.2392998985668,57.8899951248197,3.70593620535059,2.9853455729464
synthetic_canonical,degraded,causal_history,constacc,0_to_10,5,112,5,68.4387880493844,61.1242265454013,13.1729582698423,6.20303928853041
synthetic_canonical,degraded,causal_history,constturn,0_to_10,5,112,5,64.1701815880707,58.1275708407757,6.99581873197757,4.23039385711663
synthetic_canonical,degraded,same_information,expanded_warm_mean_v1,10_to_30,20,161,5,91.7706342576665,59.5518146482648,10.3551665246272,3.25619879621319
synthetic_canonical,degraded,same_information,constvel,10_to_30,20,161,5,91.236609773187,58.0406578731169,10.4121736868227,3.1739397398691
synthetic_canonical,degraded,causal_history,expanded_warm_mean_v1,10_to_30,20,161,5,91.7706342576665,59.5518146482648,10.3551665246272,3.25619879621319
synthetic_canonical,degraded,causal_history,constvel,10_to_30,20,161,5,91.236609773187,58.0406578731169,10.4121736868227,3.1739397398691
synthetic_canonical,degraded,causal_history,constacc,10_to_30,20,161,5,99.8286649564136,58.8917764663633,17.2917277594021,7.43123840606648
synthetic_canonical,degraded,causal_history,constturn,10_to_30,20,161,5,77.0820491698079,57.8128065613671,10.3274993702651,4.4338921816362
synthetic_canonical,degraded,same_information,expanded_warm_mean_v1,30_to_60,45,92,5,73.2871773136656,53.4762792946139,9.03684436091987,3.41525640791014
synthetic_canonical,degraded,same_information,constvel,30_to_60,45,92,5,72.7934320682192,56.5013197647291,8.96292876324709,3.4110182508455
synthetic_canonical,degraded,causal_history,expanded_warm_mean_v1,30_to_60,45,92,5,73.2871773136656,53.4762792946139,9.03684436091987,3.41525640791014
synthetic_canonical,degraded,causal_history,constvel,30_to_60,45,92,5,72.7934320682192,56.5013197647291,8.96292876324709,3.4110182508455
synthetic_canonical,degraded,causal_history,constacc,30_to_60,45,92,5,82.111827281221,56.4393176405775,11.6991331180702,5.80557386173414
synthetic_canonical,degraded,causal_history,constturn,30_to_60,45,92,5,65.2764560150187,57.0779076393341,6.28828841857777,3.63078637696424
synthetic_in_distribution,ideal,same_information,expanded_warm_mean_v1,minus30_to_minus10,-20,27178,100,25.0451178765412,18.8403104473678,2.05917571493195,0.486445470543619
synthetic_in_distribution,ideal,same_information,constvel,minus30_to_minus10,-20,27178,100,0.511988650394342,0.0993586165964975,2.04795460157738,0.397434466393613
synthetic_in_distribution,ideal,causal_history,expanded_warm_mean_v1,minus30_to_minus10,-20,27140,100,25.0483211887845,18.8416487438039,2.05849272830267,0.486368897034164
synthetic_in_distribution,ideal,causal_history,constvel,minus30_to_minus10,-20,27140,100,0.511801828120066,0.0993586165894783,2.04720731248027,0.397434466393613
synthetic_in_distribution,ideal,causal_history,constacc,minus30_to_minus10,-20,27140,100,0.0105674282277435,9.09494701772928e-13,0.0422697129110438,0
synthetic_in_distribution,ideal,causal_history,constturn,minus30_to_minus10,-20,27140,100,0.0763493671193959,0.0226086648999626,0.305378901230646,0.0888767821741818
synthetic_in_distribution,ideal,same_information,expanded_warm_mean_v1,minus10_to_0,-5,31240,100,25.5743471742984,19.2075004259034,2.06039222007471,0.481734531787253
synthetic_in_distribution,ideal,same_information,constvel,minus10_to_0,-5,31240,100,0.513028902863447,0.0949953327554578,2.05211561145386,0.379981331035058
synthetic_in_distribution,ideal,causal_history,expanded_warm_mean_v1,minus10_to_0,-5,31240,100,25.5743471742984,19.2075004259034,2.06039222007471,0.481734531787253
synthetic_in_distribution,ideal,causal_history,constvel,minus10_to_0,-5,31240,100,0.513028902863447,0.0949953327554578,2.05211561145386,0.379981331035058
synthetic_in_distribution,ideal,causal_history,constacc,minus10_to_0,-5,31240,100,0.010600737587512,9.09494701772928e-13,0.0424029503500893,0
synthetic_in_distribution,ideal,causal_history,constturn,minus10_to_0,-5,31240,100,0.0705306477877627,0.0208823699758796,0.282001331462055,0.0825356578201379
synthetic_in_distribution,ideal,same_information,expanded_warm_mean_v1,0_to_10,5,30997,100,25.6941564611628,19.359002786495,2.06683525710692,0.467027229636107
synthetic_in_distribution,ideal,same_information,constvel,0_to_10,5,30997,100,0.512012584796574,0.0932071893580098,2.04805033918626,0.3728287574303
synthetic_in_distribution,ideal,causal_history,expanded_warm_mean_v1,0_to_10,5,30997,100,25.6941564611628,19.359002786495,2.06683525710692,0.467027229636107
synthetic_in_distribution,ideal,causal_history,constvel,0_to_10,5,30997,100,0.512012584796574,0.0932071893580098,2.04805033918626,0.3728287574303
synthetic_in_distribution,ideal,causal_history,constacc,0_to_10,5,30997,100,0.157965869168541,1.81898940354586e-12,0.631863476674196,0
synthetic_in_distribution,ideal,causal_history,constturn,0_to_10,5,30997,100,0.172359942985401,0.0230944558275041,0.689611229508647,0.094258242078848
synthetic_in_distribution,ideal,same_information,expanded_warm_mean_v1,10_to_30,20,28499,100,25.6034213308444,19.1182687229323,2.06019480000019,0.483675684748338
synthetic_in_distribution,ideal,same_information,constvel,10_to_30,20,28499,100,0.509557297196949,0.0934372850386253,2.03822918878779,0.373749140165025
synthetic_in_distribution,ideal,causal_history,expanded_warm_mean_v1,10_to_30,20,28499,100,25.6034213308444,19.1182687229323,2.06019480000019,0.483675684748338
synthetic_in_distribution,ideal,causal_history,constvel,10_to_30,20,28499,100,0.509557297196949,0.0934372850386253,2.03822918878779,0.373749140165025
synthetic_in_distribution,ideal,causal_history,constacc,10_to_30,20,28499,100,0.0104578380718832,9.09494701772928e-13,0.0418313522875549,0
synthetic_in_distribution,ideal,causal_history,constturn,10_to_30,20,28499,100,0.0790531656718185,0.0228076656439953,0.31616189135279,0.0904346595956209
synthetic_in_distribution,ideal,same_information,expanded_warm_mean_v1,30_to_60,45,430,26,26.324950723318,20.0948842948112,2.17960595198332,0.88985662609978
synthetic_in_distribution,ideal,same_information,constvel,30_to_60,45,430,26,0.535653641865902,0.134075726817231,2.14261456746434,0.536302907263875
synthetic_in_distribution,ideal,causal_history,expanded_warm_mean_v1,30_to_60,45,430,26,26.324950723318,20.0948842948112,2.17960595198332,0.88985662609978
synthetic_in_distribution,ideal,causal_history,constvel,30_to_60,45,430,26,0.535653641865902,0.134075726817231,2.14261456746434,0.536302907263875
