domain,profile,comparisonFamily,modelID,weighting,caseID,targetReference,sampleCount,eventCount,positionRMSEMeters,positionMedianErrorMeters,positionP95ErrorMeters,velocityRMSEMetersPerSecond,velocityMedianErrorMetersPerSecond,velocityP95ErrorMetersPerSecond
synthetic_canonical,degraded,same_information,expanded_warm_mean_v1,pair_weighted,cv_climb__degraded,latent_kinematic_truth,155,1,64.3078832716006,54.0210459752135,114.253503534189,3.38858257079841,2.88022544183174,5.42180632226857
synthetic_canonical,degraded,same_information,expanded_warm_mean_v1,independent_event_weighted,cv_climb__degraded,latent_kinematic_truth,155,1,64.3078832716006,54.0210459752135,114.253503534189,3.38858257079842,2.88022544183174,5.42180632226857
synthetic_canonical,degraded,same_information,constvel,pair_weighted,cv_climb__degraded,latent_kinematic_truth,155,1,61.814296519831,52.2289595050477,110.017829638816,3.19089561321407,2.80317300658615,5.3181838539678
synthetic_canonical,degraded,same_information,constvel,independent_event_weighted,cv_climb__degraded,latent_kinematic_truth,155,1,61.8142965198311,52.2289595050477,110.017829638816,3.19089561321407,2.80317300658615,5.3181838539678
synthetic_canonical,degraded,causal_history,expanded_warm_mean_v1,pair_weighted,cv_climb__degraded,latent_kinematic_truth,154,1,64.4403907517483,54.0210459752135,114.253503534189,3.39691297715065,2.88022544183174,5.42180632226857
synthetic_canonical,degraded,causal_history,expanded_warm_mean_v1,independent_event_weighted,cv_climb__degraded,latent_kinematic_truth,154,1,64.4403907517483,54.0210459752135,114.253503534189,3.39691297715065,2.88022544183174,5.42180632226857
synthetic_canonical,degraded,causal_history,constvel,pair_weighted,cv_climb__degraded,latent_kinematic_truth,154,1,61.9621551819457,52.2289595050477,110.017829638816,3.19888492484163,2.80317300658615,5.3181838539678
synthetic_canonical,degraded,causal_history,constvel,independent_event_weighted,cv_climb__degraded,latent_kinematic_truth,154,1,61.9621551819457,52.2289595050477,110.017829638816,3.19888492484163,2.80317300658615,5.3181838539678
synthetic_canonical,degraded,causal_history,constacc,pair_weighted,cv_climb__degraded,latent_kinematic_truth,154,1,66.0715695527616,53.3396360826377,116.340351231032,12.0331961563149,6.70353959143036,26.5340073550217
synthetic_canonical,degraded,causal_history,constacc,independent_event_weighted,cv_climb__degraded,latent_kinematic_truth,154,1,66.0715695527616,53.3396360826377,116.340351231032,12.0331961563149,6.70353959143036,26.5340073550217
synthetic_canonical,degraded,causal_history,constturn,pair_weighted,cv_climb__degraded,latent_kinematic_truth,154,1,63.6392413360702,52.730530523923,110.247257918306,7.04743979986832,4.31031043945926,13.9967500379529
synthetic_canonical,degraded,causal_history,constturn,independent_event_weighted,cv_climb__degraded,latent_kinematic_truth,154,1,63.6392413360702,52.730530523923,110.247257918306,7.04743979986831,4.31031043945926,13.9967500379529
synthetic_canonical,ideal,same_information,expanded_warm_mean_v1,pair_weighted,horizontal_acceleration__ideal,latent_kinematic_truth,480,1,5.82530053488141,6.42831049937939,6.73030899790483,0.284310802657817,0.0410060788023727,0.409400669100544
synthetic_canonical,ideal,same_information,expanded_warm_mean_v1,independent_event_weighted,horizontal_acceleration__ideal,latent_kinematic_truth,480,1,5.82530053488141,6.42831049937939,6.73030899790483,0.284310802657817,0.0410060788023727,0.409400669100544
synthetic_canonical,ideal,same_information,constvel,pair_weighted,horizontal_acceleration__ideal,latent_kinematic_truth,480,1,0.0707106781187105,0,0.100000000001512,0.282842712474623,0,0.400000000000006
synthetic_canonical,ideal,same_information,constvel,independent_event_weighted,horizontal_acceleration__ideal,latent_kinematic_truth,480,1,0.0707106781187106,0,0.100000000001512,0.282842712474624,0,0.400000000000006
synthetic_canonical,ideal,causal_history,expanded_warm_mean_v1,pair_weighted,horizontal_acceleration__ideal,latent_kinematic_truth,479,1,5.82326404378151,6.42831049937939,6.73030899790483,0.284606014108179,0.387621900172723,0.409456993215327
synthetic_canonical,ideal,causal_history,expanded_warm_mean_v1,independent_event_weighted,horizontal_acceleration__ideal,latent_kinematic_truth,479,1,5.8232640437815,6.42831049937939,6.73030899790483,0.284606014108178,0.387621900172723,0.409456993215327
synthetic_canonical,ideal,causal_history,constvel,pair_weighted,horizontal_acceleration__ideal,latent_kinematic_truth,479,1,0.0707844503642507,0.0999999999950692,0.100000000001512,0.283137801456784,0.399999999999995,0.400000000000006
synthetic_canonical,ideal,causal_history,constvel,independent_event_weighted,horizontal_acceleration__ideal,latent_kinematic_truth,479,1,0.0707844503642506,0.0999999999950692,0.100000000001512,0.283137801456783,0.399999999999995,0.400000000000006
synthetic_canonical,ideal,causal_history,constacc,pair_weighted,horizontal_acceleration__ideal,latent_kinematic_truth,479,1,0.00913823324761039,0,7.27595761418343e-12,0.0365529329907969,0,0
synthetic_canonical,ideal,causal_history,constacc,independent_event_weighted,horizontal_acceleration__ideal,latent_kinematic_truth,479,1,0.00913823324761038,0,7.27595761418343e-12,0.0365529329907968,0,0
synthetic_canonical,ideal,causal_history,constturn,pair_weighted,horizontal_acceleration__ideal,latent_kinematic_truth,479,1,0.0707844503642507,0.0999999999950692,0.100000000001512,0.283137801456784,0.399999999999991,0.400000000000014
synthetic_canonical,ideal,causal_history,constturn,independent_event_weighted,horizontal_acceleration__ideal,latent_kinematic_truth,479,1,0.0707844503642506,0.0999999999950692,0.100000000001512,0.283137801456783,0.399999999999991,0.400000000000014
synthetic_canonical,empirical_timing,same_information,expanded_warm_mean_v1,pair_weighted,horizontal_acceleration__empirical_timing,latent_kinematic_truth,205,1,11.0057956107293,6.61921008978511,10.7749981339673,1.18455333937422,0.117853712165611,1.71997050374972
synthetic_canonical,empirical_timing,same_information,expanded_warm_mean_v1,independent_event_weighted,horizontal_acceleration__empirical_timing,latent_kinematic_truth,205,1,11.0057956107293,6.61921008978511,10.7749981339673,1.18455333937422,0.117853712165611,1.71997050374972
synthetic_canonical,empirical_timing,same_information,constvel,pair_weighted,horizontal_acceleration__empirical_timing,latent_kinematic_truth,205,1,5.1694977819005,7.29015461814988e-12,1.60000000000247,1.20097521348889,0,1.60000000000002
synthetic_canonical,empirical_timing,same_information,constvel,independent_event_weighted,horizontal_acceleration__empirical_timing,latent_kinematic_truth,205,1,5.1694977819005,7.29015461814988e-12,1.60000000000247,1.20097521348889,0,1.60000000000002
synthetic_canonical,empirical_timing,causal_history,expanded_warm_mean_v1,pair_weighted,horizontal_acceleration__empirical_timing,latent_kinematic_truth,204,1,11.0173334523472,6.58734925099379,10.7749981339673,1.18744299985699,0.117853712165611,1.71997050374972
synthetic_canonical,empirical_timing,causal_history,expanded_warm_mean_v1,independent_event_weighted,horizontal_acceleration__empirical_timing,latent_kinematic_truth,204,1,11.0173334523472,6.58734925099379,10.7749981339673,1.18744299985699,0.117853712165611,1.71997050374972
synthetic_canonical,empirical_timing,causal_history,constvel,pair_weighted,horizontal_acceleration__empirical_timing,latent_kinematic_truth,204,1,5.1821526301677,7.29015461814988e-12,1.60000000000247,1.20391518169094,0,1.60000000000002
synthetic_canonical,empirical_timing,causal_history,constvel,independent_event_weighted,horizontal_acceleration__empirical_timing,latent_kinematic_truth,204,1,5.1821526301677,7.29015461814988e-12,1.60000000000247,1.20391518169094,0,1.60000000000002
synthetic_canonical,empirical_timing,causal_history,constacc,pair_weighted,horizontal_acceleration__empirical_timing,latent_kinematic_truth,204,1,0.0806766050163309,9.09494701772928e-13,7.29015461814988e-12,0.105202367494092,0,0
synthetic_canonical,empirical_timing,causal_history,constacc,independent_event_weighted,horizontal_acceleration__empirical_timing,latent_kinematic_truth,204,1,0.0806766050163309,9.09494701772928e-13,7.29015461814988e-12,0.105202367494092,0,0
synthetic_canonical,empirical_timing,causal_history,constturn,pair_weighted,horizontal_acceleration__empirical_timing,latent_kinematic_truth,204,1,5.1821526301677,7.29015461814988e-12,1.60000000000247,1.20391518169094,5.123796534383e-14,1.60000000000003
synthetic_canonical,empirical_timing,causal_history,constturn,independent_event_weighted,horizontal_acceleration__empirical_timing,latent_kinematic_truth,204,1,5.18215263016769,7.29015461814988e-12,1.60000000000247,1.20391518169094,5.123796534383e-14,1.60000000000003
synthetic_canonical,degraded,same_information,expanded_warm_mean_v1,pair_weighted,horizontal_acceleration__degraded,latent_kinematic_truth,150,1,63.1783726854152,54.5171599835706,105.396713680268,3.37275679308764,2.66513287083066,6.55084920073836
synthetic_canonical,degraded,same_information,expanded_warm_mean_v1,independent_event_weighted,horizontal_acceleration__degraded,latent_kinematic_truth,150,1,63.1783726854152,54.8185824149938,105.396713680268,3.37275679308764,2.69483511752531,6.55084920073836
synthetic_canonical,degraded,same_information,constvel,pair_weighted,horizontal_acceleration__degraded,latent_kinematic_truth,150,1,62.0546610671462,51.4384603460367,102.704571211321,3.36759960589248,2.70040229618704,6.11965746995922
synthetic_canonical,degraded,same_information,constvel,independent_event_weighted,horizontal_acceleration__degraded,latent_kinematic_truth,150,1,62.0546610671462,55.1481599286846,102.704571211321,3.36759960589248,2.72908098165916,6.11965746995922
synthetic_canonical,degraded,causal_history,expanded_warm_mean_v1,pair_weighted,horizontal_acceleration__degraded,latent_kinematic_truth,149,1,63.0193437042197,54.5171599835706,105.396713680268,3.35713896933341,2.66513287083066,6.55084920073836
synthetic_canonical,degraded,causal_history,expanded_warm_mean_v1,independent_event_weighted,horizontal_acceleration__degraded,latent_kinematic_truth,149,1,63.0193437042197,54.5171599835706,105.396713680268,3.35713896933342,2.66513287083066,6.55084920073836
synthetic_canonical,degraded,causal_history,constvel,pair_weighted,horizontal_acceleration__degraded,latent_kinematic_truth,149,1,61.9186871021045,51.4384603460367,102.704571211321,3.3524469246573,2.70040229618704,6.11965746995922
synthetic_canonical,degraded,causal_history,constvel,independent_event_weighted,horizontal_acceleration__degraded,latent_kinematic_truth,149,1,61.9186871021045,51.4384603460367,102.704571211321,3.3524469246573,2.70040229618704,6.11965746995922
synthetic_canonical,degraded,causal_history,constacc,pair_weighted,horizontal_acceleration__degraded,latent_kinematic_truth,149,1,86.1996183779435,56.4014077870501,116.344202456887,14.7519714818806,6.06207569258526,23.0674269027692
synthetic_canonical,degraded,causal_history,constacc,independent_event_weighted,horizontal_acceleration__degraded,latent_kinematic_truth,149,1,86.1996183779435,56.4014077870501,116.344202456887,14.7519714818806,6.06207569258526,23.0674269027692
synthetic_canonical,degraded,causal_history,constturn,pair_weighted,horizontal_acceleration__degraded,latent_kinematic_truth,149,1,73.3097909719428,55.4476134088987,110.909514251865,9.1754980899022,3.98560695253373,14.0472226352498
synthetic_canonical,degraded,causal_history,constturn,independent_event_weighted,horizontal_acceleration__degraded,latent_kinematic_truth,149,1,73.3097909719428,55.4476134088987,110.909514251865,9.1754980899022,3.98560695253373,14.0472226352498
synthetic_canonical,ideal,same_information,expanded_warm_mean_v1,pair_weighted,vertical_acceleration__ideal,latent_kinematic_truth,480,1,8.64150829438912,8.22459671961627,12.1705869968431,0.0727820131062187,0.0624696279900157,0.106663883715748
synthetic_canonical,ideal,same_information,expanded_warm_mean_v1,independent_event_weighted,vertical_acceleration__ideal,latent_kinematic_truth,480,1,8.64150829438912,8.22459671961627,12.1705869968431,0.0727820131062187,0.0624696279900157,0.106663883715748
synthetic_canonical,ideal,same_information,constvel,pair_weighted,vertical_acceleration__ideal,latent_kinematic_truth,480,1,0.0132582521472478,0,0.0187500000010914,0.0530330085889911,0,0.0750000000000002
synthetic_canonical,ideal,same_information,constvel,independent_event_weighted,vertical_acceleration__ideal,latent_kinematic_truth,480,1,0.0132582521472478,0,0.0187500000010914,0.0530330085889911,0,0.0750000000000002
synthetic_canonical,ideal,causal_history,expanded_warm_mean_v1,pair_weighted,vertical_acceleration__ideal,latent_kinematic_truth,479,1,8.6393526053535,8.22459671961627,12.1725482396001,0.0728020141391266,0.0624696279900157,0.106990502569641
synthetic_canonical,ideal,causal_history,expanded_warm_mean_v1,independent_event_weighted,vertical_acceleration__ideal,latent_kinematic_truth,479,1,8.63935260535348,8.22459671961627,12.1725482396001,0.0728020141391264,0.0624696279900157,0.106990502569641
synthetic_canonical,ideal,causal_history,constvel,pair_weighted,vertical_acceleration__ideal,latent_kinematic_truth,479,1,0.0132720844432865,0.0187499999992724,0.0187500000010914,0.0530883377731462,0.0749999999999993,0.0750000000000002
synthetic_canonical,ideal,causal_history,constvel,independent_event_weighted,vertical_acceleration__ideal,latent_kinematic_truth,479,1,0.0132720844432865,0.0187499999992724,0.0187500000010914,0.0530883377731461,0.0749999999999993,0.0750000000000002
synthetic_canonical,ideal,causal_history,constacc,pair_weighted,vertical_acceleration__ideal,latent_kinematic_truth,479,1,0.00171341873387709,0,1.81898940354586e-12,0.00685367493577427,0,0
synthetic_canonical,ideal,causal_history,constacc,independent_event_weighted,vertical_acceleration__ideal,latent_kinematic_truth,479,1,0.00171341873387709,0,1.81898940354586e-12,0.00685367493577427,0,0
synthetic_canonical,ideal,causal_history,constturn,pair_weighted,vertical_acceleration__ideal,latent_kinematic_truth,479,1,0.0132720844432865,0.0187499999992724,0.0187500000010914,0.0530883377731462,0.0749999999999993,0.0750000000000002
synthetic_canonical,ideal,causal_history,constturn,independent_event_weighted,vertical_acceleration__ideal,latent_kinematic_truth,479,1,0.0132720844432865,0.0187499999992724,0.0187500000010914,0.0530883377731461,0.0749999999999993,0.0750000000000002
synthetic_canonical,empirical_timing,same_information,expanded_warm_mean_v1,pair_weighted,vertical_acceleration__empirical_timing,latent_kinematic_truth,182,1,13.3072874582619,9.61870320656911,21.4114965623253,0.433708258095803,0.0885913642457315,0.555067884747316
synthetic_canonical,empirical_timing,same_information,expanded_warm_mean_v1,independent_event_weighted,vertical_acceleration__empirical_timing,latent_kinematic_truth,182,1,13.3072874582619,9.61870320656911,21.4114965623253,0.433708258095803,0.0885913642457315,0.555067884747316
synthetic_canonical,empirical_timing,same_information,constvel,pair_weighted,vertical_acceleration__empirical_timing,latent_kinematic_truth,182,1,1.32737013939238,0.0187499999992724,0.300000000001091,0.239117539720945,0.075,0.300000000000001
synthetic_canonical,empirical_timing,same_information,constvel,independent_event_weighted,vertical_acceleration__empirical_timing,latent_kinematic_truth,182,1,1.32737013939238,0.0187499999992724,0.300000000001091,0.239117539720945,0.075,0.300000000000001
synthetic_canonical,empirical_timing,causal_history,expanded_warm_mean_v1,pair_weighted,vertical_acceleration__empirical_timing,latent_kinematic_truth,181,1,13.3439199490925,9.61870320656911,21.4114965623253,0.434874322725762,0.0886231242274502,0.555067884747316
synthetic_canonical,empirical_timing,causal_history,expanded_warm_mean_v1,independent_event_weighted,vertical_acceleration__empirical_timing,latent_kinematic_truth,181,1,13.3439199490925,9.61870320656911,21.4114965623253,0.434874322725762,0.0886231242274502,0.555067884747316
synthetic_canonical,empirical_timing,causal_history,constvel,pair_weighted,vertical_acceleration__empirical_timing,latent_kinematic_truth,181,1,1.33103185707856,0.0187499999992724,0.300000000001091,0.239777175566508,0.075,0.300000000000001
synthetic_canonical,empirical_timing,causal_history,constvel,independent_event_weighted,vertical_acceleration__empirical_timing,latent_kinematic_truth,181,1,1.33103185707856,0.0187499999992724,0.300000000001091,0.239777175566508,0.075,0.300000000000001
synthetic_canonical,empirical_timing,causal_history,constacc,pair_weighted,vertical_acceleration__empirical_timing,latent_kinematic_truth,181,1,0.0893479028195095,1.81898940354586e-12,5.53224029344912e-11,0.0466228253680944,0,8.88178419700125e-16
synthetic_canonical,empirical_timing,causal_history,constacc,independent_event_weighted,vertical_acceleration__empirical_timing,latent_kinematic_truth,181,1,0.0893479028195095,1.81898940354586e-12,5.53224029344912e-11,0.0466228253680944,0,8.88178419700125e-16
synthetic_canonical,empirical_timing,causal_history,constturn,pair_weighted,vertical_acceleration__empirical_timing,latent_kinematic_truth,181,1,1.33103185707856,0.0187499999992724,0.300000000001091,0.239777175566508,0.075,0.300000000000001
